id,ClipName,URL,Start_frame,End_frame,Light1,Light2,Hit_label
5183,0017_054_00_06_1,https://www.youtube.com/watch?v=pPzAHeGr65o&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=57,12885.0,12960.0,2,1,1-0-0
5184,0017_055_00_01_1,https://www.youtube.com/watch?v=dSyfPpk8jkA&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=58,4034.0,4109.0,2,2,0-0-1
5185,0017_055_00_02_1,https://www.youtube.com/watch?v=dSyfPpk8jkA&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=58,4901.0,4976.0,2,2,1-0-0
5186,0017_055_00_04_1,https://www.youtube.com/watch?v=dSyfPpk8jkA&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=58,10128.0,10203.0,2,2,0-0-1
5187,0017_055_00_05_1,https://www.youtube.com/watch?v=dSyfPpk8jkA&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=58,14852.0,14927.0,2,2,1-0-0
5188,0017_055_00_06_1,https://www.youtube.com/watch?v=dSyfPpk8jkA&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=58,17267.0,17342.0,2,2,0-0-1
5189,0017_055_00_07_1,https://www.youtube.com/watch?v=dSyfPpk8jkA&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=58,18622.0,18697.0,2,2,1-0-0
5190,0017_055_00_08_1,https://www.youtube.com/watch?v=dSyfPpk8jkA&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=58,22429.0,22504.0,1,2,0-0-1
5191,0017_055_00_09_1,https://www.youtube.com/watch?v=dSyfPpk8jkA&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=58,22789.0,22864.0,2,2,1-0-0
5192,0017_056_00_01_1,https://www.youtube.com/watch?v=0FzUrtXMkbo&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=59,7589.0,7664.0,2,2,1-0-0
5193,0017_056_00_02_1,https://www.youtube.com/watch?v=0FzUrtXMkbo&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=59,9324.0,9399.0,2,2,0-1-0
5194,0017_056_00_03_1,https://www.youtube.com/watch?v=0FzUrtXMkbo&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=59,11455.0,11530.0,2,1,1-0-0
5195,0017_056_00_04_1,https://www.youtube.com/watch?v=0FzUrtXMkbo&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=59,12203.0,12278.0,2,2,0-0-1
5196,0017_056_00_05_1,https://www.youtube.com/watch?v=0FzUrtXMkbo&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=59,15881.0,15956.0,2,1,1-0-0
5197,0017_056_00_06_1,https://www.youtube.com/watch?v=0FzUrtXMkbo&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=59,16480.0,16555.0,2,2,0-1-0
5198,0017_056_00_07_1,https://www.youtube.com/watch?v=0FzUrtXMkbo&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=59,17603.0,17678.0,2,1,1-0-0
5199,0017_056_00_08_1,https://www.youtube.com/watch?v=0FzUrtXMkbo&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=59,18795.0,18870.0,2,2,0-0-1
5200,0017_057_00_01_1,https://www.youtube.com/watch?v=yOrIaq50Ew8&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=60,8861.0,8936.0,2,1,1-0-0
5201,0017_057_00_02_1,https://www.youtube.com/watch?v=yOrIaq50Ew8&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=60,10921.0,10996.0,2,2,1-0-0
5202,0017_057_00_03_1,https://www.youtube.com/watch?v=yOrIaq50Ew8&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=60,33092.0,33167.0,2,2,1-0-0
5203,0017_057_00_04_1,https://www.youtube.com/watch?v=yOrIaq50Ew8&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=60,35343.0,35418.0,2,2,1-0-0
5204,0017_057_00_06_1,https://www.youtube.com/watch?v=yOrIaq50Ew8&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=60,40008.0,40083.0,2,2,0-1-0
5205,0017_057_00_07_1,https://www.youtube.com/watch?v=yOrIaq50Ew8&list=PL_pQQho0KExxRjnWOoI1F3awGLxfQScqn&index=60,40708.0,40783.0,1,2,0-0-1
5206,0018_001_00_01_1,https://www.youtube.com/watch?v=EyIR4QUNMKE&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7,9130.0,9205.0,2,2,1-0-0
5207,0018_001_00_04_1,https://www.youtube.com/watch?v=EyIR4QUNMKE&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7,22960.0,23035.0,2,2,0-1-0
5208,0018_001_00_05_1,https://www.youtube.com/watch?v=EyIR4QUNMKE&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7,25168.0,25243.0,1,2,0-0-1
5209,0018_002_00_01_1,https://www.youtube.com/watch?v=y5DN0GPlzh8&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=2,3116.0,3191.0,2,2,0-0-1
5210,0018_002_00_03_1,https://www.youtube.com/watch?v=y5DN0GPlzh8&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=2,5018.0,5093.0,2,2,0-0-1
5211,0018_002_00_04_1,https://www.youtube.com/watch?v=y5DN0GPlzh8&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=2,6538.0,6613.0,2,2,1-0-0
5212,0018_002_00_05_1,https://www.youtube.com/watch?v=y5DN0GPlzh8&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=2,8963.0,9038.0,2,2,1-0-0
5213,0018_002_00_06_1,https://www.youtube.com/watch?v=y5DN0GPlzh8&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=2,9833.0,9908.0,2,2,1-0-0
5214,0018_002_00_07_1,https://www.youtube.com/watch?v=y5DN0GPlzh8&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=2,13216.0,13291.0,2,2,1-0-0
5215,0018_002_00_08_1,https://www.youtube.com/watch?v=y5DN0GPlzh8&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=2,14061.0,14136.0,2,2,0-0-1
5216,0018_002_00_09_1,https://www.youtube.com/watch?v=y5DN0GPlzh8&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=2,16324.0,16399.0,2,2,0-0-1
5217,0018_002_00_10_1,https://www.youtube.com/watch?v=y5DN0GPlzh8&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=2,19424.0,19499.0,2,2,1-0-0
5218,0018_002_00_11_1,https://www.youtube.com/watch?v=y5DN0GPlzh8&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=2,23614.0,23689.0,2,2,0-0-1
5219,0018_002_00_12_1,https://www.youtube.com/watch?v=y5DN0GPlzh8&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=2,27702.0,27777.0,2,2,0-0-1
5220,0018_003_00_01_1,https://www.youtube.com/watch?v=QLqBZQyBXO0&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=3,1405.0,1480.0,2,1,1-0-0
5221,0018_003_00_03_1,https://www.youtube.com/watch?v=QLqBZQyBXO0&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=3,2269.0,2344.0,2,2,1-0-0
5222,0018_003_00_04_1,https://www.youtube.com/watch?v=QLqBZQyBXO0&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=3,4274.0,4349.0,1,2,0-0-1
5223,0018_003_00_05_1,https://www.youtube.com/watch?v=QLqBZQyBXO0&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=3,5454.0,5529.0,2,1,1-0-0
5224,0018_003_00_07_1,https://www.youtube.com/watch?v=QLqBZQyBXO0&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=3,11361.0,11436.0,1,2,0-0-1
5225,0018_003_00_08_1,https://www.youtube.com/watch?v=QLqBZQyBXO0&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=3,14450.0,14525.0,2,2,1-0-0
5226,0018_003_00_09_1,https://www.youtube.com/watch?v=QLqBZQyBXO0&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=3,15388.0,15463.0,2,2,0-1-0
5227,0018_003_00_10_1,https://www.youtube.com/watch?v=QLqBZQyBXO0&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=3,21173.0,21248.0,2,2,1-0-0
5228,0018_003_00_11_1,https://www.youtube.com/watch?v=QLqBZQyBXO0&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=3,28656.0,28731.0,2,2,1-0-0
5229,0018_004_00_01_1,https://www.youtube.com/watch?v=mIXz2mCCJak&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=4,6276.0,6351.0,1,2,0-0-1
5230,0018_004_00_02_1,https://www.youtube.com/watch?v=mIXz2mCCJak&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=4,11634.0,11709.0,2,2,1-0-0
5231,0018_004_00_04_1,https://www.youtube.com/watch?v=mIXz2mCCJak&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=4,14556.0,14631.0,2,2,0-0-1
5232,0018_004_00_05_1,https://www.youtube.com/watch?v=mIXz2mCCJak&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=4,19278.0,19353.0,2,1,1-0-0
5233,0018_005_00_01_1,https://www.youtube.com/watch?v=Fp_Z-O2WbT4&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=5,1490.0,1565.0,2,2,0-0-1
5234,0018_005_00_03_1,https://www.youtube.com/watch?v=Fp_Z-O2WbT4&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=5,2085.0,2160.0,2,1,1-0-0
5235,0018_005_00_05_1,https://www.youtube.com/watch?v=Fp_Z-O2WbT4&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=5,5710.0,5785.0,2,2,1-0-0
5236,0018_005_00_06_1,https://www.youtube.com/watch?v=Fp_Z-O2WbT4&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=5,6821.0,6896.0,2,2,0-0-1
5237,0018_005_00_07_1,https://www.youtube.com/watch?v=Fp_Z-O2WbT4&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=5,8446.0,8521.0,2,2,0-1-0
5238,0018_005_00_09_1,https://www.youtube.com/watch?v=Fp_Z-O2WbT4&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=5,15006.0,15081.0,2,2,1-0-0
5239,0018_006_00_01_1,https://www.youtube.com/watch?v=PZUabbtkGOQ&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=6,7361.0,7436.0,2,2,0-0-1
5240,0018_006_00_03_1,https://www.youtube.com/watch?v=PZUabbtkGOQ&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=6,13522.0,13597.0,2,2,1-0-0
5241,0018_006_00_05_1,https://www.youtube.com/watch?v=PZUabbtkGOQ&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=6,30273.0,30348.0,2,2,1-0-0
5242,0018_006_00_08_1,https://www.youtube.com/watch?v=PZUabbtkGOQ&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=6,35653.0,35728.0,2,1,1-0-0
5243,0018_007_00_02_1,https://www.youtube.com/watch?v=inmRjJbEffk&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=7,2508.0,2583.0,2,2,1-0-0
5244,0018_007_00_05_1,https://www.youtube.com/watch?v=inmRjJbEffk&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=7,11039.0,11114.0,2,2,0-0-1
5245,0018_007_00_07_1,https://www.youtube.com/watch?v=inmRjJbEffk&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=7,12882.0,12957.0,1,2,0-0-1
5246,0018_007_00_08_1,https://www.youtube.com/watch?v=inmRjJbEffk&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=7,13211.0,13286.0,2,2,0-0-1
5247,0018_007_00_09_1,https://www.youtube.com/watch?v=inmRjJbEffk&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=7,14454.0,14529.0,2,2,0-0-1
5248,0018_007_00_10_1,https://www.youtube.com/watch?v=inmRjJbEffk&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=7,16345.0,16420.0,2,1,1-0-0
5249,0018_007_00_12_1,https://www.youtube.com/watch?v=inmRjJbEffk&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=7,19030.0,19105.0,1,2,0-0-1
5250,0018_007_00_13_1,https://www.youtube.com/watch?v=inmRjJbEffk&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=7,20064.0,20139.0,2,2,0-0-1
5251,0018_008_00_01_1,https://www.youtube.com/watch?v=yF8CJ6EkxiU&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=8,3691.0,3766.0,1,2,0-0-1
5252,0018_008_00_02_1,https://www.youtube.com/watch?v=yF8CJ6EkxiU&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=8,5321.0,5396.0,2,1,1-0-0
5253,0018_008_00_03_1,https://www.youtube.com/watch?v=yF8CJ6EkxiU&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=8,5564.0,5639.0,2,2,0-0-1
5254,0018_008_00_05_1,https://www.youtube.com/watch?v=yF8CJ6EkxiU&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=8,13993.0,14068.0,2,2,0-0-1
5255,0018_008_00_07_1,https://www.youtube.com/watch?v=yF8CJ6EkxiU&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=8,26453.0,26528.0,2,2,0-0-1
5256,0018_009_00_01_1,https://www.youtube.com/watch?v=7j7-8DO_500&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=9,2059.0,2134.0,2,2,1-0-0
5257,0018_009_00_02_1,https://www.youtube.com/watch?v=7j7-8DO_500&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=9,16821.0,16896.0,2,1,1-0-0
5258,0018_009_00_03_1,https://www.youtube.com/watch?v=7j7-8DO_500&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=9,17396.0,17471.0,2,2,0-0-1
5259,0018_009_00_04_1,https://www.youtube.com/watch?v=7j7-8DO_500&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=9,19480.0,19555.0,2,1,1-0-0
5260,0018_009_00_05_1,https://www.youtube.com/watch?v=7j7-8DO_500&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=9,20643.0,20718.0,2,2,1-0-0
5261,0018_009_00_06_1,https://www.youtube.com/watch?v=7j7-8DO_500&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=9,33379.0,33454.0,2,1,1-0-0
5262,0018_009_00_07_1,https://www.youtube.com/watch?v=7j7-8DO_500&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=9,33633.0,33708.0,2,2,1-0-0
5263,0018_010_00_01_1,https://www.youtube.com/watch?v=8bPjIKTM_R0&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=10,5019.0,5094.0,2,2,0-0-1
5264,0018_010_00_02_1,https://www.youtube.com/watch?v=8bPjIKTM_R0&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=10,5897.0,5972.0,2,2,1-0-0
5265,0018_010_00_03_1,https://www.youtube.com/watch?v=8bPjIKTM_R0&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=10,17710.0,17785.0,1,2,0-0-1
5266,0018_010_00_04_1,https://www.youtube.com/watch?v=8bPjIKTM_R0&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=10,20464.0,20539.0,2,2,1-0-0
5267,0018_010_00_05_1,https://www.youtube.com/watch?v=8bPjIKTM_R0&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=10,22979.0,23054.0,1,2,0-0-1
5268,0018_010_00_06_1,https://www.youtube.com/watch?v=8bPjIKTM_R0&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=10,32130.0,32205.0,2,2,0-0-1
5269,0018_010_00_07_1,https://www.youtube.com/watch?v=8bPjIKTM_R0&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=10,32563.0,32638.0,2,2,0-0-1
5270,0018_010_00_08_1,https://www.youtube.com/watch?v=8bPjIKTM_R0&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=10,34226.0,34301.0,2,2,0-0-1
5271,0018_010_00_09_1,https://www.youtube.com/watch?v=8bPjIKTM_R0&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=10,37388.0,37463.0,2,1,1-0-0
5272,0018_011_00_01_1,https://www.youtube.com/watch?v=cVafUdmA_Tk&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=11,3355.0,3430.0,2,2,0-0-1
5273,0018_011_00_03_1,https://www.youtube.com/watch?v=cVafUdmA_Tk&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=11,7209.0,7284.0,2,2,1-0-0
5274,0018_011_00_05_1,https://www.youtube.com/watch?v=cVafUdmA_Tk&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=11,9734.0,9809.0,2,2,1-0-0
5275,0018_011_00_08_1,https://www.youtube.com/watch?v=cVafUdmA_Tk&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=11,14629.0,14704.0,2,2,0-0-1
5276,0018_011_00_09_1,https://www.youtube.com/watch?v=cVafUdmA_Tk&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=11,15944.0,16019.0,1,2,0-0-1
5277,0018_012_00_03_1,https://www.youtube.com/watch?v=iXynkN_EG5s&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=12,8809.0,8884.0,2,2,1-0-0
5278,0018_012_00_04_1,https://www.youtube.com/watch?v=iXynkN_EG5s&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=12,9348.0,9423.0,2,2,0-0-1
5279,0018_013_00_02_1,https://www.youtube.com/watch?v=bH3drPAA0Ck&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=13,15474.0,15549.0,2,2,0-1-0
5280,0018_013_00_03_1,https://www.youtube.com/watch?v=bH3drPAA0Ck&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=13,16775.0,16850.0,2,1,1-0-0
5281,0018_013_00_04_1,https://www.youtube.com/watch?v=bH3drPAA0Ck&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=13,17058.0,17133.0,2,2,1-0-0
5282,0018_013_00_06_1,https://www.youtube.com/watch?v=bH3drPAA0Ck&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=13,20746.0,20821.0,1,2,0-0-1
5283,0018_013_00_07_1,https://www.youtube.com/watch?v=bH3drPAA0Ck&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=13,23529.0,23604.0,2,2,1-0-0
5284,0018_013_00_08_1,https://www.youtube.com/watch?v=bH3drPAA0Ck&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=13,27732.0,27807.0,1,2,0-0-1
5285,0018_013_00_09_1,https://www.youtube.com/watch?v=bH3drPAA0Ck&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=13,28413.0,28488.0,2,2,1-0-0
5286,0018_014_00_01_1,https://www.youtube.com/watch?v=NTEfm7wUePM&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=14,2823.0,2898.0,2,2,0-0-1
5287,0018_014_00_04_1,https://www.youtube.com/watch?v=NTEfm7wUePM&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=14,5568.0,5643.0,2,2,0-0-1
5288,0018_015_00_03_1,https://www.youtube.com/watch?v=FAlOZyNi6ic&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=15,19989.0,20064.0,2,2,1-0-0
5289,0018_015_00_05_1,https://www.youtube.com/watch?v=FAlOZyNi6ic&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=15,24700.0,24775.0,2,2,0-0-1
5290,0018_015_00_06_1,https://www.youtube.com/watch?v=FAlOZyNi6ic&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=15,32702.0,32777.0,2,2,1-0-0
5291,0018_015_00_07_1,https://www.youtube.com/watch?v=FAlOZyNi6ic&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=15,35960.0,36035.0,1,2,0-0-1
5292,0018_017_00_01_1,https://www.youtube.com/watch?v=q0U2DAQIO_U&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=17,4422.0,4497.0,2,2,0-0-1
5293,0018_017_00_03_1,https://www.youtube.com/watch?v=q0U2DAQIO_U&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=17,7538.0,7613.0,2,2,1-0-0
5294,0018_017_00_04_1,https://www.youtube.com/watch?v=q0U2DAQIO_U&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=17,8889.0,8964.0,2,2,1-0-0
5295,0018_017_00_05_1,https://www.youtube.com/watch?v=q0U2DAQIO_U&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=17,14804.0,14879.0,2,2,0-0-1
5296,0018_017_00_06_1,https://www.youtube.com/watch?v=q0U2DAQIO_U&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=17,16801.0,16876.0,2,2,0-0-1
5297,0018_017_00_07_1,https://www.youtube.com/watch?v=q0U2DAQIO_U&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=17,27143.0,27218.0,2,2,0-0-1
5298,0018_017_00_09_1,https://www.youtube.com/watch?v=q0U2DAQIO_U&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=17,31865.0,31940.0,2,2,0-0-1
5299,0018_017_00_10_1,https://www.youtube.com/watch?v=q0U2DAQIO_U&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=17,32197.0,32272.0,2,2,1-0-0
5300,0018_017_00_12_1,https://www.youtube.com/watch?v=q0U2DAQIO_U&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=17,45422.0,45497.0,2,2,0-0-1
5301,0018_019_00_01_1,https://www.youtube.com/watch?v=bCurcjTJRfo&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=19,5852.0,5927.0,2,2,0-0-1
5302,0018_019_00_02_1,https://www.youtube.com/watch?v=bCurcjTJRfo&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=19,7199.0,7274.0,2,2,0-0-1
5303,0018_019_00_03_1,https://www.youtube.com/watch?v=bCurcjTJRfo&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=19,8735.0,8810.0,1,2,0-0-1
5304,0018_019_00_04_1,https://www.youtube.com/watch?v=bCurcjTJRfo&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=19,10336.0,10411.0,2,2,1-0-0
5305,0018_019_00_06_1,https://www.youtube.com/watch?v=bCurcjTJRfo&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=19,17279.0,17354.0,2,2,1-0-0
5306,0018_019_00_07_1,https://www.youtube.com/watch?v=bCurcjTJRfo&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=19,17594.0,17669.0,2,2,1-0-0
5307,0018_019_00_08_1,https://www.youtube.com/watch?v=bCurcjTJRfo&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=19,18687.0,18762.0,2,2,0-0-1
5308,0018_019_00_09_1,https://www.youtube.com/watch?v=bCurcjTJRfo&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=19,19034.0,19109.0,2,2,1-0-0
5309,0018_019_00_10_1,https://www.youtube.com/watch?v=bCurcjTJRfo&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=19,22450.0,22525.0,2,2,1-0-0
5310,0018_019_00_12_1,https://www.youtube.com/watch?v=bCurcjTJRfo&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=19,24854.0,24929.0,2,2,0-0-1
5311,0018_020_00_03_1,https://www.youtube.com/watch?v=ujYLvzsMzvA&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=20,13220.0,13295.0,2,2,0-0-1
5312,0018_020_00_04_1,https://www.youtube.com/watch?v=ujYLvzsMzvA&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=20,14560.0,14635.0,2,1,1-0-0
5313,0018_021_00_01_1,https://www.youtube.com/watch?v=zTgM13Oh6ak&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=21,3565.0,3640.0,1,2,0-0-1
5314,0018_021_00_03_1,https://www.youtube.com/watch?v=zTgM13Oh6ak&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=21,7254.0,7329.0,2,2,0-0-1
5315,0018_021_00_04_1,https://www.youtube.com/watch?v=zTgM13Oh6ak&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=21,8333.0,8408.0,2,2,1-0-0
5316,0018_021_00_05_1,https://www.youtube.com/watch?v=zTgM13Oh6ak&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=21,9660.0,9735.0,2,2,1-0-0
5317,0018_021_00_06_1,https://www.youtube.com/watch?v=zTgM13Oh6ak&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=21,11580.0,11655.0,2,2,0-0-1
5318,0018_021_00_07_1,https://www.youtube.com/watch?v=zTgM13Oh6ak&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=21,17275.0,17350.0,2,2,0-0-1
5319,0018_021_00_08_1,https://www.youtube.com/watch?v=zTgM13Oh6ak&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=21,29548.0,29623.0,2,2,0-0-1
5320,0018_022_00_01_1,https://www.youtube.com/watch?v=JtwpJDvzE7s&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=22,5542.0,5617.0,2,2,1-0-0
5321,0018_023_00_01_1,https://www.youtube.com/watch?v=aNEFkHIj3Sk&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=23,2393.0,2468.0,2,1,1-0-0
5322,0018_023_00_02_1,https://www.youtube.com/watch?v=aNEFkHIj3Sk&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=23,3201.0,3276.0,2,2,0-0-1
5323,0018_023_00_05_1,https://www.youtube.com/watch?v=aNEFkHIj3Sk&list=PL_pQQho0KExy7P2io_hYjwmpJAhy2nRi7&index=23,15368.0,15443.0,2,2,1-0-0
